,full_text,sentiment
1938,"Memang benar Pemulihan ekonomi Indonesia tergolong masih relatif kuat yagasih, ehmm meskipun saat ini kondisi global tengah di isukan resesi, tapii Indonesia kan tetap optimis tuk terus membaik #IndonesiaTumbuh Ekonomi Tertinggi G20 https://t.co/5rdeRiy4G0",positive
1939,Masih jauh dari resesi jadi pertumbuhan indonesia masih jauh lebih baik \n#IndonesiaTumbuh\n\nEkonomi Tertinggi G20 https://t.co/40zXwUsxh0,positive
1940,"Pertumbuhan ekonomi Indonesia ini menunjukkan sisi yang relatif kuat, meski kita tahu perekonomian global diguncang oleh resesi, namun  negara kita tetap optimis\nhttps://t.co/oqohwLsQCo\n#IndonesiaTumbuh\n\nEkonomi Tertinggi G20",positive
1941,"perekonomian global dibayang-bayangi resesi, Indonesia optimis akan terus membaik dan tidak jatuh pada jurang resesi.dan jelas pertumbuhan ekonomi di era beliau ini\n#IndonesiaTumbuhEkonomi Tertinggi G20 https://t.co/9YZrMkUKbR",positive
1942,Ekonomi Tertinggi G20 menurut data Indonesia menjadi yang tertinggi dan jauh dsri resesi ya\n#IndonesiaTumbuh https://t.co/skvKOaZBdO,positive
1943,"tren pertumbuhan ekonomi di Indonesia menunjukkan bahwa sisi pemulihan ekonomi masih relatif kuat. Meski perekonomian global dibayang-bayangi resesi, Indonesia optimis akan terus membaik dan tidak jatuh pada jurang resesi. Ekonomi Tertinggi G20\n#IndonesiaTumbuh https://t.co/vFjcpKuJqw",positive
1944,"Pertumbuhan ekonomi Indonesia baik, masih jauh dari resesi, semoga bisa jauh lebih baik lagi.\n\n#IndonesiaTumbuh\n\nEkonomi Tertinggi G20 https://t.co/0kcYIUab0n",positive
1945,Wah ternyata Indonesia masih jauh dari resesi loh karena Indonesia sendiri masih positif pertumbuhan ekonominya \n\n#IndonesiaTumbuh\n\nEkonomi Tertinggi G20 https://t.co/lVL3TYrVkN,positive
1946,"Dengan Indonesia Ekonomi Tertinggi G20 dan masa pertumbuhan tergolong stabil, kita masyarakat tak perlu risau akan resesi\n#IndonesiaTumbuh \nhttps://t.co/Z51lvIaHkv",positive
1947,"Pemulihan ekonomi Indonesia tergolong masih relatif kuat, meskipun saat ini kondisi global tengah di isukan resesi, Indonesia optimis akan terus membaik #IndonesiaTumbuh Ekonomi Tertinggi G20 https://t.co/kt2Z9PmkhG",positive
1948,"Presiden jokowi sudah pastikan kalau Indonesia tidak mendekati resesi, tapi menanggulangi inflansi diperlukan kenaikan BBM dan lainnya\n#IndonesiaTumbuh\nEkonomi Tertinggi G20 https://t.co/uiqs64NA5d",positive
1949,Indonesia akan terus optimis bahwa perekonomian indonesia membaik meski dibayang - bayangi resesi.\n#IndonesiaTumbuh\n\nEkonomi Tertinggi G20,positive
1950,"Meski perekonomian dunia sedang dibayang-bayangi resesi, Indonesia tetap optimis pemulihan ekonomi terus membaik dan tidak jatuh pada jurang resesi.\n\n#IndonesiaTumbuh\n@KompasTV \nEkonomi Tertinggi G20 https://t.co/clTSWzaJVQ",positive
1951,"Salute banget,Pertumbuhan ekonomi Indonesia yang semakin baik ini menjadi gerbang Indonesia untuk semakin maju dan jauh dari resesi #IndonesiaTumbuh Ekonomi Tertinggi G20 https://t.co/SLpfaG49AW",positive
1952,"Jika masyarakat sama-sama optimis dalam pemuliah Indonesia, maka akan sangat cepat pula pulih tersebut terlaksana dan jauh dari resesi\n\n#IndonesiaTumbuh\n\nEkonomi Tertinggi G20 https://t.co/mrJJ6qevyd",positive
1953,"Aku dukung selalu,Pak Jokowi pun optimis Indonesia akan jauh dari resesi karena pemulihan Ekonomi Indonesia relatif masih kuat #IndonesiaTumbuh Ekonomi Tertinggi G20 https://t.co/75wD8yPGHx",positive
1954,"Pertumbuhan Indonesia baik, masih jauh dari resesi. Jangan sampai kita terdamoak resisi harus persiapan sejak sekarang. #IndonesiaTumbuh\nEkonomi Tertinggi G20 https://t.co/ewQPqsNU5W",positive
1955,"Wahh pak Jokowi nihhh emng optimis, Indonesia akan jauh nihh dari resesi #IndonesiaTumbuh Ekonomi Tertinggi G20 https://t.co/kA0dcnlWZc https://t.co/d5nuvgjWME",positive
1956,"Pertumbuhan Indonesia baik, masih jauh dari resesi nih alhamdulillah, pertumbuhan ekonomi tanah air akan tumbuh positif #IndonesiaTumbuh \nEkonomi Tertinggi G20 https://t.co/o3VkeiR1p5",positive
1957,"Sederhana, disaat negara2 lain udah mau resesi atau sedang resesi, Indonesia masih bertahan tuh, top jd Ekonomi Tertinggi G20\n\n #IndonesiaTumbuh https://t.co/WagXJitpKz",positive
1958,"Jadi resesi bakal gitu2 aja sih, buat kebanyakan orang, yg kerasa adalah pengusaha besar dan elite. \n\nlagi2 Indonesia masih aja jadi negara UMKM yg keuangan masyarakatnya terisolasi dari perbankan. alias blessing in disguise""""",positive
1959,"Presiden @jokowi menyampaikan kalau ekonomi #IndonesiaTumbuh dg baik. Dan jauh dr yg namanya resesi.\nMalahan, pertumbuhan Ekonomi Tertinggi G20 juga bisa diraih oleh Indonesia melihat begitu cepatnya ekonomi Indonesia pulih pasca pandemi. https://t.co/p9aeL1feF3",positive
1960,Indonesia mau resesi ekonomi but you seenak udel mau beli tv,negative
1961,tahun depan indonesia resesi nyet malah dipake buat beginian duitnya,negative
1962,Bahlil: Indonesia Perlu Hati-Hati Hadapi Ancaman Resesi GlobalÂ 2023 https://t.co/PgUYumeuW5,positive
1963,"Indonesia mau resesi, tpi saham perbankan masih naik trs mantulllll",positive
1964,"Thn depan Indonesia terancam resesi,ente udh persiapan apa gaiss?",neutral
1965,"Oh, sebelum saya logoff, buat yang terlalu optimis Indonesia nggak akan terlalu terdampak resesi karena negara penghasil SDA,"" ingat: negara kita memang kaya SDA, tapi pemerintah kita banyak nggak becusnya.\n\nSo, better be safe than sorry. Mending save money from now.""",positive
1966,"Nangis banget, bingung mau note 20 ultra atau iphone 11 :((  aaakkk tidakk",neutral
1967,"Waspadai resesi global, Menteri BUMN @erickthohir ajak perkuat ekonomi Indonesia. Memperingatkan rakyat Indonesia untuk memperkuat ekonomi dalam negeri saat menghadapi dampak resesi global berkepanjangan\n#BangkitBersamaET https://t.co/zkaebTVcL8",neutral
1968,Saatnya semua pihak Indonesia untuk saling bekerja sama untuk mewaspadai dan menghadapi resesi Global yang sedang terjadi.\n@erickthohir \n#BangkitBersamaET,positive
1969,Hebatnya Indonesia siap hadapi resesi global. Pasti ekonomi Indonesia aman\nBanten\n#JokowiHebat\n#JokowiPresidenku\n#JokowiBapakInfrastruktur\n#PembangunanUntukRakyat\n#PresidenJokowi https://t.co/PunKMtw5dU,positive
1970,Ga jadi deh tabung aja duitnya. Indonesia dikit lagi resesi :(,negative
1971,"@collegemenfess Tahun depan kemungkinan ada resesi harga bahan pangan naik, harga tanah, dan rumah naik tapi gaji kita di indonesia lbh banyak yg d bawah UMR, bukan gamau nikah tapi nunda nikah sampai tabungan cukup dan pasangan sama sama siap finansial juga",neutral
1972,"Dunia akan 'gelap' karena resesi. Apa dampaknya bagi Indonesia?\n- Pasar keuangan akan mengalami tekanan pada nilai tukar rupiah dan saham\n- Berdampak pada sektor rill, khususnya ekspor\n- Harga pangan & energi naik",negative
1973,"@txtdarianne Bener ne. Udah beberapa bulan ini bukan sih banyak wacana lay off mana bukan di indonesia juga, ngeri bacanya ðŸ¥²\n\nAku jadi agak bersyukur tetep di manufacturing, efek resesi global ini pun nggak begitu goyang banget malah perlahan stabil, walau bahan baku masih naik karna perang",neutral
1974,"Ekonomi Bergantung pada Pariwisata, BI Bali: Waspada Bisa Terdampak Resesi Global""\n\nDeputi Kepala Perwakilan Bank Indonesia (BI) Provinsi menyampaikan, ancaman resesi ekonomi global akan sangat berdampak buruk ke perekonomian Bali.\nhttps://t.co/wsYzGLaVwU https://t.co/e4xVV2U4hD""",negative
1975,Bahlil: Indonesia perlu hati-hati hadapi ancaman resesi global 2023 https://t.co/KjOx7ZoPJh,positive
1976,@catchmeupid Indonesia masih struggling ngurusin polisinya yang lebih parah dari jurang resesi,neutral
1977,"ya Allah.. abis baca dmpk resesi serem bgt, semoga indo kena dmpaknya sedikit.. kl dampaknya ke indonesia parah, gila kejadian ky 98 lebih berlipet2ðŸ˜­ phk masal, kemiskinan dmn2, perusahaan besar pd bangkrutðŸ˜­ serem bgt, Ya Allah aku hanya berlindung pdmu dgn sgla ikhtiarkuðŸ˜­ðŸ™",positive
1978,Menteri Investasi: Indonesia perlu hati-hati menghadapi ancaman resesi global 2023 https://t.co/AMr0Vq7gRJ,positive
1979,Pembangunan harus tetap berlanjut sehingga pertumbuhan ekonomi di Indonesia tetap bisa dipertahankan ditengah krisis dan ancaman resesi global https://t.co/TLcWrphENN,positive
1980,"Ekonomi Bergantung pada Pariwisata, Ini Kata BI Bali !!!\n\nDeputi Kepala Perwakilan Bank Indonesia (BI) Provinsi Bali Gusti Agung Diah Utari menyampaikan, ancaman resesi ekonomi global akan sangat berdampak buruk ke perekonomian Bali. https://t.co/OzSnqRTokr https://t.co/ViHriKijLH",negative
1981,"Bikin Tenang se-Indonesia! Resesi Gak Bakal Mampir ke Indonesia, Hanya Saja Perlambatan Ekonomi Tak Bisa Dihindari https://t.co/YiKKuB3Q0O",positive
1982,Ini kalo Indonesia jadi resesi dampaknya bakal gimna ðŸ˜­ pengen balik bocah aja biar ga pusing mikir ekonomi keluargaðŸ˜­,neutral
1983,"Haiiiii haiiii, sobat KNPI ðŸ‘‹ðŸ»\n\nKalian sudah tau belum nih kemungkinan Indonesia akan mengalami resesi, Ibu Sri Mulyani sudah mengingatkan kita juga sepertinya akan ada potensi resesi yang panjang di tahun 2023 jadi apa yang harus kita lakukan untuk mempersiapkan? https://t.co/r8fdKMCCjZ",neutral
1984,"#SobatRupiah, ekonomi syariah punya nilai penting bagi Indonesia karena membantu bertahan dari krisis pandemi COVID-19 dan ancaman resesi. Namun, cepatnya digitalisasi membuat ekonomi syariah perlu beradaptasi & dieksplorasi lebih mendalam, terutama di negara-negara Islam. https://t.co/c5GVxJrxGY",neutral
1985,@catchmeupid this! org indo blm apa apa lgsg ditelan mentah resesi di perekonomian global terus panik dll jadi pada jualin sahamnya. \npadahal indonesia gapapa aja. masih aman. tp gatau deh \nbtw kalo pas ekonomi global mengalami resesi ya beli beli aja saham kan pada turun tuh xixi,positive
1986,"TRIPLE HORROR"" RESESI EKONOMI DUNIA,  HANYA BISA DIATASI DENGAN SISTEM EKONOMI ISLAM\n\nAgan Salim\n\nArtikel Selengkapnya  :\nhttps://t.co/QENdMvB1j6\n\nÂ© ALIANSI PENGUSAHA MUSLIM INDONESIA\n\n#assalimID #aliansipengusahamuslim #islamkaffah #ekonomiislam #politikislam https://t.co/DVWwUHtlwJ""",neutral
1987,"Inflasi September, Tertinggi sejak Desember 2014\n\n#koranjakarta #inflasi #resesi #BPS #BBM #krisis #ekonomi #indonesia #news #update\n\nhttps://t.co/5MYVsoR4UV",neutral
1988,"Sekaligus upaya berjaga-jaga mengantisipasi resesi dunia terkait krisis pangan hingga inflasi di berbagai negara, termasuk Indonesia.\n\nBanteng Muda Indonesia (BMI) https://t.co/5TLF3eltFB",neutral
1989,bisa2nya semalem tidur gw mimpi resesi perekonomian indonesia :) capek amat,negative
1990,Penguatan UMKM Bisa Atasi Resesi Di Indonesia.!!\n\n#OptimalkanPembangunanRI https://t.co/xved1YTSJO,neutral
1991,"@Saham_fess Liat nanti, jangan panik dulu. Keluar masuk itu ribet karena kita gatau pasti kapan resesi terjadi. Bisa jadi Indonesia gak resesi. Yang terpuruk itu eropa karena supply energi dari Rusia terganggu dan Amerika yang inflasi gede.\n\nKita malah pesta batubara saat eropa kalang kabut.",neutral
1992,Pasar Modal Indonesia Dinilai Kuat Meski DibayangiÂ Resesi https://t.co/Bh7mg5EmV1,positive
1993,"Inflasi Indonesia bulan lalu 5,95%, naik dari sebelumnya 4,69%. Efek kenaikan BBMðŸ˜‚\nFear di market sangat tinggi: kenaikan suku bunga US, krisis energi di Eropa, kelanjutan perang Rusia-Ukraina, ancaman resesiðŸ˜µâ€ðŸ’« https://t.co/VKOsdq2KbB",negative
1994,"IMF, Bank Dunia, hingga JP Morgan melihat risiko resesi ekonomi global pada tahun depan meningkat. Bagaimana dengan nasib ekonomi Indonesia? https://t.co/HcJnM4ifF3",neutral
1995,"4 tahun x 2 periode masa jabatan berikutnya bakal kena masalah ekonomi lagi tuh, bakal Resesi tuh kayaknya ekonomi Indonesia.",negative
1996,"resesi keuangan dunia sudah diprediksi akan datang, maka siap siap mengencangkan belanja untuk hal hal yang penting, ingat inflasi bulan September Indonesia sudah 5 persen artinya makin sulit bahan pokok tersedia ketahanan sembako dan BBM listrik harus diantisipasi",neutral
1997,Ini â€˜Senjataâ€™ Indonesia membuat Lawan Resesi Global Tahun Depan https://t.co/avhTBFKtlK #Terbaru #berita #depan #global,neutral
1998,"Resesi Global Didepan Mata, Bagaimana Nasib Dunia Pariwisata Indonesia ?\n\nhttps://t.co/NDA1xbGdQO",neutral
1999,"Beberapa pakar ekonomi mengatakan 2023 akan terkadi resesi Dunia di tandai dgn inflasi yg sgt tinggi di beberapa negara raksasa,bahkan mengarah ke stagfalsi seperti 2070 di akibatkan embargo minyak Arab.\nBagaimana persiapan para pelaku bisnis indonesia menghadapi tantangang ini? https://t.co/y07g0iAboe",neutral
2000,"@Dennysiregar7 Politikk..politik..saya sih tdk paham..yg saya harap hamya bagaimana hrga tdk naik dan stabil, Indonesia tdk sampai resesi dan negara kita tidak bangkrut. Bgmn?ya itu tugas para pemimpin dan para pejabat Negara  nanti.Silahkan siapapun nanti yg terpilih menjaga amanah dgn baik.",neutral
2001,"OJK meyakini bahwa ekonomi Indonesia akan tetap melaju di tengah ancaman resesi global\n\nEkonomi mungkin terancam melambat, tapi tetep tumbuh https://t.co/UvXsn2smgh",positive
2002,@Saham_fess INDONESIA GAK RESESI!!! \n\nKnp sih ritel pada ngira Indo resesi. Yang resesi di sono bukan di sini,neutral
2003,"kuatkan tabungan, 2023 prediksi resesi global. semoga \nðŸ‡®ðŸ‡© Indonesia tahan ketidakpastian ekonomi",positive
2004,"Nah kali ini aku mau bahas tentang ancaman resesi 2023 yang saat ini sedang hype jadi bahan pemberitaan di media\n\nMungkin nanti abang @hokage_muda dan mbak @chiszcke bisa nambahin nih, secara dia anak ekonomi kan\n\nOk meluncuuuurâ€¦â€¦",neutral
2005,"@miekaritelor @convomf 1. Indonesia gak kena ancaman resesi, Indo salah satu negara dengan peluang terendah\n2. Kinerja ekonomi akan melambat, tapi tetep tumbuh\n3. Ancaman stagflasi lebih nyata dibanding resesi\n\nSemuanya lengkap ada di thread ini bang\n\nhttps://t.co/GyEnQIRLpn",neutral
2006,"@Saham_fess Resesi itu minimal 2 kuartal pertumbuhannya gdp negatif, Indonesia sekarang q2 pertumbuhan ekonomi aja masih stabil 5%, jadi masih belum masuk resesi",positive
2007,@catchmeupid Utk resesi tahun depan Indonesia akan terkena dampak tapi tidak signifikan karena:\n\n1. Ekspor komoditas\n2. Tren surplus perdagangan\n3. Konsumsi dalam negeri \n4. Pembiayaan APBN yg telah kembali di bawah 3%\n5. Rasio utang terjaga,positive
2008,Ancaman Resesi terhadap Indonesia\nLangkah apa yang sebaiknya kita lakukan? https://t.co/UwQXnjNVwC,neutral
2009,Ekonom Sarankan Regulasi Pro Komoditas Ekspor Guna Antisipasi Resesi\n#beritasawit #Sawit #palmoil #infosawitcom #infosawit #SawitRakyat #sobatani #SahabatKebun #indonesia #sawitbaik https://t.co/jtIohFgURk,neutral
2010,"Bah, tahun 2023 Indonesia diprediksi bakal resesi ekonomi\nâ€œya terus, emang kenapa? Kamu mau beli apa emangnya. Yang penting masih bisa makanâ€\n\nBokap gue tuh santai amat yaa. Nggak pusing soal duniawi. Gue belajar banyak dari beliau, kalo duniawi itu bukan segalanya. Santai aja.",positive
2011,"Kadang merasa beruntung tinggal di Indonesia, karena Eropa dan US lagi inflasi dan terancam resesi aja, di mari masih sibuk war tiket konserðŸ¥²ðŸ‘ðŸ»\n\nTapi jangan lupa dana daruratnya ya gaes ya~",positive
2012,"Oh no, ancaman ekonomi global masuk jurang resisi menghantui, guys. \n\nSejumlah negera kayak AS dan Eropa bahkan lagi struggling ngadepin inflasi tertinggi mereka dalam beberapa tahun. \n\nIndonesia teh kumaha? https://t.co/Jda73TIy9q",neutral
2013,Astra Land Indonesia Tetap Optimis di Tengah Bayang-bayang Resesi Ekonomi https://t.co/kBVKT3uTuQ,positive
2014,"Inflasi BBM @pertamina sangat tinggi, sangat mengurangi daya beli masyarakat. BLT tidak bisa mencakup 50 % masyarakat Indonesia jadi dampaknya tidak terasa. Bersiap daya beli turun dan ekonomi turun âž¡ï¸ Resesi Sri Mulyani @KemenkeuRI @PerekonomianRI @jokowi",neutral
2015,"Arsjad yakin, jika bekerja sama dengan baik dipastikan ekonomi Indonesia akan terus berjalan. Ekonomi domestik yang kuat, kita (Indonesia) bisa keluar dari resesi ini.\n#b20 #arsjadrasjid #endemicovid #inklusifkolaboratif""",positive
2016,"Semalam aku bermimpi, 2023 Indonesia gak kena resesi. Jangankan resesi, dampak Eropa dan Amerika resesi juga gak terlalu berasa.",positive
2017,Pertumbuhan ekonomi Indonesia pada kuartal II/2022 merupakan sinyal bahwa Indonesia berangsur pulih karena konsumsi rumah tangga merupakan pendorong utama pertumbuhan ekonomi dan produk domestik bruto (PDB) yang menguat.\n\n#b20\n#arsjadrasjid\n#endemicovid\n#inklusifkolaboratif https://t.co/svoCdNR4ya,neutral
2018,"Indonesia resesi, tp masih pada jajan kpop\n\nYa betul, itu saya",positive
2019,me: bisa lah insyaallah nonton konser BP tahun depan\nthe world and indonesia in 2023: resesi ekonomi,neutral
2020,Pemberitaan soal resesi makin ramai nih Teman IGO. Di Indonesia sendiri mulai terlihat dari kenaikan harga BBM yang berimbas pada naiknya tarif transportasi dan kebutuhan pokok. https://t.co/LN0PWNHzmP,neutral
2021,"Etdah, di TL banyak bgt menjagokan Pilpres di 2024,. \nEmng pemilu jadi??\nNih apa yg gue yakinkan.\n2023 akhir Indonesia Resesi. Trs opini di masifkan,. Pilpres di undur smpe 2027.\nPemenitahan saat ini trs berlanjut, smpe 2027. Ga percaya? Liat aja nanti!!",negative
2022,Apa yang kalian lakukan jika Indonesia mengalami resesi di tahun depan?,neutral
2023,Analis Indef: Indonesia Tak Sampai Alami Resesi di 2023 https://t.co/LbcpjdVzLN,positive
2024,"Indonesia Terancam Resesi, Stok 9 Pangan Strategis di DKI Jakarta Aman hingga Februari 2023 https://t.co/sXQqxskRcn #TempoMetro",positive
2025,"Inflasi komoditas bensin pada September mencapai 31,9 persen atau melonjak dari 5,75 persen pada bulan sebelumnya. #TempoBisnis https://t.co/B4RLBvDjJ9",neutral
2026,Indonesia Diyakini Tak Sampai Alami Resesi di 2023 https://t.co/ccXeSUQQls,positive
2027,"Berita Lokal:\n- Resesi global sebentar lagi dimulai, Ekonomi Indonesia terancam! Harus pikir strategi baru!\n- BoE mengumumkan pembelian obligasi dan program keberlanjutan B20.\n- Jokowi menahan diri menyuntikkan PMN Rp. 1,97 Triliun ke Adhi Karya untuk jalan tol dan SPAM.",neutral
2028,Ini 'Senjata' Indonesia Buat Lawan Resesi Global Tahun Depan https://t.co/J7uf1srIrW,neutral
2029,Indonesia Masuk 100 Negara Paling Miskin di Dunia\n\n#koranjakarta #miskin #penghasilanbruto #rupiah #inflasi #resesi #indonesia #news #update\n\nhttps://t.co/PtvrtFwsoI,neutral
2030,"Apa yang akan terjadi kalau resesi di dunia, tapi Indonesia ekonominya tetep tumbuh?\n\nMaka ekspor akan terganggu. Ini yang paling terdampak dari semua kegiatan ekonomi Indo",negative
2031,"Jelang Rilis Data Inflasi September, Rupiah Melemah 28 Poin\n\n#koranjakarta #rupiah #dollar #inflasi #resesi #nilaitukar #ekonomi #indonesia #news #update\n\nhttps://t.co/Nm2GNKq5M2",neutral
2032,"@liputan6dotcom In sya Allah mudah2an Indonesia tidak kena resesi.\nYg kena resesi ekonomi global.\nEkonomi Allah tidak akan kena resesi\nYaitu pertanian.tinggkatkan komoditi \nPertanian kita ,beli dan gunakan produk pertanian kita selain ekspor.\nIn sya Allah semoga Indonesia tdk\nKena resesi.",positive
2033,"Indonesia chaos bgt dr selingkuhan,bola, kasus pembunuhan berencana, dan resesi",neutral
2034,"Tolong lah indonesia butuh presiden yang bener2 bisa kerja, udah tau dunia menjelang resesi, cari presiden yg ga cuma bisa ngecat genteng plis #prayforindonesia",negative
