Unnamed: 0,full_text,sentiment
1813,"Pada Agustus dan September 2022, Bank Indonesia (BI) kerek suku bunga acuan menjadi 4,25 persen. Hati-hati, kalau gegabah Indonesia semakin dekat jurang resesi ekonomi. ",positive
1814,"Kekhawatiran Resesi Muncul Lagi, Bitcoin cs Kembali Loyo - CNBC Indonesia   ",negative
1815,Daya tahan dan penopang ekonomi Indonesia sudah melawan ancaman resesi ekonomi global. ,neutral
1816,"Ditengah ancaman resesi global, ekonomi Indonesia masih dapat bertahan karena Domestic Consumption dan harga $CPO Malaysia menjadi barometernya. Saat ini ada indikasi CPO membentuk Bottom untuk mengawali Uptrend (dan mengakhiri Downtrend) ",positive
1817,"Lembaga asing ramai-ramai memperingatkan soal ancaman resesi global yang akan terjadi pada tahun depan, bagaimana dengan Indonesia Simak berita  selengkapnya! Like, Comment & Share konten +positif ini ya!      ",neutral
1818,"Hadir di Grand Opening MOST Trading Challenge Chapter III Dalam rangka menyusun strategi trading di akhir tahun, yuk ikutan webinar Market Outlook: Dampak Resesi Global Terhadap Perekonomian Indonesia Rabu, 12 Oktober 2022 Pukul 15.00 WIB ",neutral
1819,lagi kerja random bgt mikir gimana kalo indonesia tbtb thn depan resesi wkwkwk YaAllah,negative
1820,Ternyata Emas itu sudah Ditemukan lama sekali ya Bestie! Yuk beli Emas Logam Mulia Antam di SGS Indonesia!           ,neutral
1821," Indonesia mengajak parlemen P20, melalui multilateralisme, untuk mencari solusi dan konsensus dalam mengantisipasi resesi ekonomi, mengatasi scary effect gejolak ekonomi global, mempercepat transformasi ekonomi...",neutral
1822,"Indonesia tidak akan resesi di tahun 2023. Dunia juga tidak akan resesi di tahun 2023, trust me.",positive
1823,Ekonomi Indonesia kuat hadapi ancaman resesi global ,positive
1824,"ga bakal sanggup kerja balik ke indonesia. umr paling gede di Bekasi sm Jakarta, cuma gue susah banget dapet kerjaan di cikarang semoga rejeki dan sabar semua orang selalu ngalir, mau resesi kek apa kek berbaik sangka sama masa depan selalu ya. hidup ga ada yg mudah.",positive
1825,Kelesuan Ekonomi dan Ancaman Resesi Global Kian Menguat             ,negative
1826,Semoga Thailand membaik dan mampu menghadapi Inflasi eh Indonesia juga semoga mampu bertahan sampai akhir dan tidak sampai resesi tahun depan ,positive
1827,"Resesi ekonomi dunia sebenarnya sudah terjadi, dampaknya meski katanya indonesia tdk terkena, akan bakal terkena, apa yg paling bahaya yaitu : PERANG DUNIA. karena dengan cara itulah negara selamat dari badai krisis dan kebangkrutan",negative
1828,Kalo misal resesi ekonomi global terjadi dan Indonesia terkena dampaknya maka itu artinya para kecebong (KEbanyakan CErita BOhoNG) akan memiliki banyak peluang untuk  saat menjilati beton jalan tol jokowi sambil nyengir foto nyelfie. ,neutral
1829," Inget kata2 market discount everything"" resesi itu kondisi ketika pertumbuhan ekonomi minus 2 kuartal berturut turut coba lihat kondisi pertumbuhan ekonomi di Indo gimana aman2 aja kan Indonesia udah ngelewatin masa resesi di 2020 efek pandemi covid, dan sekarang udah pulih""",positive
1830,Ekonom Jaenal Effendi mengungkapan alasan Indonesia masih sangat jauh dari resesi karena pertumbuhan ekonomi yang masih kuat. ,positive
1831,"grgr prediksi taun depan indonesia bakalan kena resesi, skrg ak jd bnr bnr kepikiran bgt anjritttttt",negative
1832,"[FULL] Ekonomi Dunia Menuju Resesi, Bagaimana Indonesia | IBF tvOne ",neutral
1833,Ada tujuh negara maju diramal mengalami resesi. Indonesia masih akan tumbuh positif tahun depan. ,positive
1834, Pidato dari bapak sih bilangnga indonesia aman dari serangan resesi dan katanya ekonomi indonesia tumbuh,positive
1835,Menerawang Indonesia Saat Dunia Jatuh ke Jurang Resesi 2023 ,neutral
1836," Inii. Jdi kebutuhan tahun depan kayaknya bakal lebih mahall.. benerbener takut sih jujur, mana indonesia ini negara berkembang dan tingkat kemiskinan tinggi.. ga bisa bayangin rakyat kecil maupun rakyat menengah hadapin resesi gmana ",negative
1837,"Ga kebayang kalo Indonesia beneran resesi tahun depan, kenapa ga tahun ini aja ya resesinya hehe",neutral
1838," Lha wong suruh negara dunia mengalami resesi kok, Indonesia yg relatif paling aman",positive
1839,Kondisi ekonomi akan sangat terdampak jika terjadi resesi secara global. Apa saja dampaknya ,neutral
1840,"China terkonfirmasi bubble property. Indonesia mulai bubble apartemen. Beberapa Investment banking seperti Credit Suisse, DeutscheBank, dan UBS terindikasi akan default. Harga energi dan inflasi semakin tinggi. Perang Rusia-Ukraina belum ada tanda2 berakhir. Siap2 resesi 2023",negative
1841," lagian di 2021 kemaren juga indonesia sempet resesi, gimana rasanya ya gitu gitu aja sekarang udah pulih.",positive
1842,"Berikut Negara di ASEAN yang Selamat Dari Resesi 2023, Indonesia Termasuk ",neutral
1843," Sy g phm ekonomi makro, tapi.. Bln lalu di kntor ngundang pembicara yg dy phm ekonomi makro, singkatnya, Indonesia it anomali, mgkin resesi mmg bakal terjadi, tp ekonomi domestik Indonesia Insy ALLAH msh kuat utk menghadapi itu. Jd g prlu kwtir yg brlebih, namun tetap siap2 saja.",positive
1844,"2/9 The FED dan beberapa bank sentral internasional lainnya yang menaikkan suku bunga, kini menjadi ancaman resesi di beberapa negara, Indonesia termasuk salah satunya.",neutral
1845,"CNBC Indonesia: Jokowi Tak Bisa Tenang, Ada Ancaman Lebih Ngeri dari Resesi. ",neutral
1846,"Survei Indikator: Publik Menilai Keamanan dan Penegakan Hukum Era Jokowi Sangat Baik, Kalian Sepakat ",neutral
1847,"Berdasarkan pengalaman, pertumbuhan ekonomi Indonesia cenderung melambat saat dunia jatuh ke dalam resesi. Analisis terbaru dari membahas soal proyeksi resesi global pada 2023 dan potensi dampaknya ke Indonesia. Silakan baca di sini: ",neutral
1848," 2008 itu resesi global akibat bangkrutnya Lehman Brothers Tapi apakah ekonomi Indonesia ancur lebur Kaga dong, tumbuh 6% ",positive
1849," Prediksi resesi Indonesia 2023, kanjuruhan, leslar, angelina jolie sm brad pitt, sambo",neutral
1850,"6/9 Lalu, kalau Indonesia benar-benar resesi, apa dampaknya Kita buat lebih ringkas ya ladies. Intinya, akan ada 3 kemungkinan yang terdampak jika resesi benar-benar terjadi",neutral
1851," Indonesia aman guys. Kita punya Presiden terbaik didunia. Pak Jokowi Hasil survey membuktikan! Kerja kerja kerja pak Jokowi aman negara gak ada tuh sampe ratusan orang meninggal, kerusuhan bola dll. Apalagi hal sepele soal resesi ekonomi, chill out guys ",positive
1852,Indonesia Akan Mengalami Resesi Dalam Waktu Dekat Ini Fakta dan Dampaknya Bagi Negara dan Warganya Anya Indomaret Banjir Ngeri-Ngeri Sedap Jodie Di Bully Washington Post Pondok Labu Pintu Direktur PT LIB Harus Mundur Anya Indomaret Banjir Nasdem,neutral
1853,"Belakangan info-info yang beredar, Indonesia masuk dalam jajaran negara yang menghadapi ancaman resesi. Se-mengerikan itukah imbasnya A Thread 1/9 ",neutral
1854,"Pariwisata dan ekonomi kreatif dinilai mampu sebagai bantalan menghadapi ancaman resesi global. Industri pariwisata dan ekonomi kreatif diharapkan memberikan pekerjaan bagi 4,4 juta orang di Indonesia.   ",positive
1855," Ya emang bakalan resesi sih dunia, cuma kan untuk Indonesia harus dilihat juga case-by-casenya. Jadi ga perlu fear mongering yg ujung-ujungnya malah jualan asuransi. Selama Menkeunya masih Bu SM, aku percaya dgn sepenuh hati kalau kita bisa melalui ini semua ",positive
1856,"Berdasarkan Survei terbaru Bloomberg, Indonesia masuk ke dalam negara Asia yang berpotensi mengalami resesi ekonomi. Dari daftar 15 negara Asia yang berpotensi mengalami resesi ekonomi, Indonesia berada di peringkat 14.",neutral
1857,"Resesi adalah situasi yg terjadi ketika produk domestik bruto (PDB) atau pertumbuhan ekonomi suatu negara negatif selama dua kuartal berturut-turut.Indonesia pernah mengalaminya pada tahun 2020 silam, risiko ini tdk boleh disepelekan karena dampaknya nyata menimpa masyarakat.",neutral
1858,3 September 2022 HARGA BBM NAIK 3 Oktober 2022 INFLASI NAIK 5.95%  terancam RESESI Sudah siap mental dan money di perjalanan resesi nantinya   ,neutral
1859,"Meski Ancaman Resesi Mengerikan, Ketua DK LPS Bilang Indonesia Punya Cara Jitu Untuk Menghindar lewat ",neutral
1860,"Kerja Sama 11 Kepala Daerah, Anies Ingin Seluruh Masyarakat Sejahtera. Dunia saat ini sedang menghadapi potensi resesi, maka kegiatan kerja sama perekonomian antar wilayah di Indonesia harus ditingkatkan."" ",neutral
1861,"Khawatir deh Indonesia ditahun depan bakalan hadapi resesi,  kita harus bersiap diri nih ",negative
1862,"Keren banget, indonesia gajadi resesi juga karena ketenaran grup tersebut.. hebat sekali ",positive
1863,"Kalau benar tahun depan semakin banyak negara tersambar resesi ekonomi, Indonesia bakal kena getahnya. Harga komoditas unggulan bakal runtuh seketika. Hati-hati neraca perdagangan. ",negative
1864,"Para Ekonom dunia memprediksi, di tahun 2023 akan terjadi Resesi Global. Hal ini mulai terlihat dari terjadinya inflasi yg cukup tinggi dibeberapa Negara. Tdk terkecuali Indonesia, yg pd thn ini mengalami inflasi sebesar 4,69% & nilai tukar Rupiah terhadap Dolar yg terus menurun. ",negative
1865,"pantes Indonesia dicap negara tersantuy, semua media dalam & luar negeri sdh koar2 resesi & bla bla thn depan, sdh mempersiapkan diri, org kitamah msh foya2, mlh berencana nonton konser, liburan akhir tahun hahahaha termasuk si guweh",positive
1866," Keren banget kak, setuju banget. Kaka tau bgt segalanya besok aku masukin daftar pustaka skripsi aku ya kak.",neutral
1867,Lanjutan berada di peringkat 14. Resesi adalah situasi yang terjadi ketika produk domestik bruto (PDB) atau pertumbuhan ekonomi suatu negara negatif selama dua kuartal berturut-turut. Indonesia pernah mengalaminya pada tahun 2020 silam dan risiko next...,neutral
1868," Midle East (Timur Tengah) di prediksi mengalami dampak terkecil Resesi Ekonomi, negara2 Barat sudah mulai menengadahkan tangan MENGEMIS UTANG/Bantuan ke negara2 Arab, apakah presiden Indonesia tidak tertarik . Hihihuahahahahahahahahahahahahahahahahahahahaha",neutral
1869,Isi socmed Tiktok: Indonesia resesi 2023 Twitter: So Junghwan Line: Group GO perPCan Dan sekarang pikiran lagi debat antara ngikutin Tiktok atau Line ,neutral
1870,Pak Joko ki nanggepi resesi ngomongnge Indonesia gelap wala pak pak,neutral
1871,"Para Ekonom dunia memprediksi, di thn 2023 akan terjadi Resesi Global. Hal ini mulai terlihat dari terjadinya inflasi yg cukup tinggi dibeberapa Negara. Tidak terkecuali Indonesia, yg pd thn ini mengalami inflasi sebesar 4,69% & nilai tukar Rupiah terhadap Dolar yg terus menurun. ",negative
1872,"Tidak sampai resesi lah,"" tegas Chatib. Meskipun, ekonomi Indonesia akan terdampak dari sisi ekspor. Khususnya ketika harga komoditas mengalami penurunan harga dan permintaan. ",positive
1873,"Lanjutan hingga saat ini terus berlangsung, tutur LaNyalla. Berdasarkan Survei terbaru Bloomberg, Indonesia masuk ke dalam negara Asia yang berpotensi mengalami resesi ekonomi. Dari daftar 15 negara Asia yang berpotensi mengalami resesi ekonomi, Indonesia next...""",neutral
1874,"K.H. Ma'ruf Amin, vice president of Republic Indonesia menyampaikan bahwa pemulihan global saat ini masih berhadapan dengan realitas global yang murung: krisis pangan, krisis energi, dan keuangan. Ancaman resesi dan sinyal kelesuan ekonomi global semakin menguat.  ",negative
1875,"Menurut K.H. Ma'ruf Amin, vice president of Republic Indonesia pemulihan ekonomi global kini memang masih berhadapan dengan krisis pangan, krisis energi, dan keuangan. Sehingga adanya ancaman resesi.  ",neutral
1876,"Dunia diterak Resesi, Indonesia cetak prestasi di tangan presiden Jokowi. Hatters dan Kadrun kejang2... ",positive
1877," Bagus kalau Indonesia kena getah Resesi Dunia, agar adil sekalian menguji apa yg bisa dilakukan pejabat Indonesia yg gayanya sok pintar-pintar itu. Kasian Buahahahahahahahahahahahahahahahahahahahaha",negative
1878,2023 resesi dunia. 2023 Indonesia tuan rumah Piala Dunia U20. Tragedi Kanjuruhan. Terancam gagal jadi tuan rumah Piala Dunia U20. LBP kok belum kudengar statementnya CC Bang ,neutral
1879,2023 resesi dunia. 2023 Indonesia tuan rumah Piala Dunia U20. Tragedi Kanjuruhan. Terancam gagal jadi tuan rumah Piala Dunia U20. ,neutral
1880,"Gelombang PHK Menghantam, Yakin Indonesia Selamat dari Resesi  ",negative
1881,Inilah saat yg tepat Indonesia mengajak Turki untuk bisa mendamaikan Rusia dan Ukraina + NATO. Sehingga negara anggota NATO tidak mengalami resesi & tidak membeku saat musim dingin. Disisi lain harga minyak dunia bisa turun & ekonomi global berjalan ,neutral
1882,JAKARTA SIAP DIGOYANG !!! ,neutral
1883,"Industri film di Indonesia punya prospek positif di tengah ancaman resesi global. Saat pandemi Covid-19, industri perfilman nasional dinilai memiliki daya tahan dan mampu bangkit lebih cepat.   ",positive
1884,konser kpop banyak sekali di indonesia ternyata mana tds2 tahun depan lalu rumor tahun depan akan terjadi resesi duitku!!! hua hua hua hua semoga tds2 duit ku ada dan hokiku kepake!!! ,neutral
1885,"Negara Asean yang Diprediksi Selamat dari Jurang Resesi 2023, Ada Indonesia  ",neutral
1886,Salah satu cara menurunkan resesi di Indonesia,neutral
1887,Jokowi soal Rusia-Ukraina: Kita Ingin Perang Segera Dihentikan ,neutral
1888,"Dari indonesia baik baik aja, sampe muncul pandemi trs sekarang pandemi udah mau abis ganti endemi tapi tahun depan suruh megang cash sebanyak banyaaaknya karena dunia mau resesi dan jodoh gue belom dateng juga ",neutral
1889,"Indonesia mau resesi atau nggak klo kata Allah rezekinya lebih ya ga bakal kekurangan, modal yakin aja deh aku mah ",positive
1890,"Ancaman Resesi 2023, Target Indonesia Jadi Negara Maju 2045 Realistis kah  ",neutral
1891,"Sandiaga mengatakan, seluruh dunia termasuk Indonesia menghadapi tantangan ekonomi seperti terjadinya inflasi dan potensi resesi. ",neutral
1892,Resesi Adalah Apa Penyebab Kenapa Terjadi hingga Dampak Jika Terjadi pada Ekonomi Indonesia 2023 Berita DIY ,neutral
1893,Katanya Indonesia tahun depan resesi. Orang2 pada siap-siap nabung dll. Temen w : ,neutral
1894,"Jika China Resesi, Pertumbuhan Ekonomi Indonesia Terancam Turun 0,3% ",neutral
1895,"Jika China Resesi, Ekonomi Indonesia Bakal Turun hingga 0,3 Persen ",neutral
1896,Benarkah Indonesia Terancam Kena Dampak Resesi Ekonomi Global Berikut Dampak Dari Resesi ,neutral
1897,"Dunia menghadapi resiko resesi, Indonesia berpotensi mengalami gejolak nilai tukar mata uang asing. Katanya Abika. History repeat itself ",negative
1898,"Ekonomi dunia diramal jatuh ke jurang resesi tahun depan, di saat negara-negara belum pulih sepenuhnya dari resesi akibat pandemi Covid-19. Bagaimana dengan ekonomi Indonesia  ",neutral
1899,MAAF YA KAMU HRS JATUH MISKIN !! silahkan left gdm,neutral
1900, Mana 2023 resesi indonesia gelap,negative
1901,indonesia blm resesi anya dah jatoh miskin aje,negative
1902,"3 Langkah Mencegah Resesi, Ternyata Sudah Dilakukan Pemerintah Indonesia ",neutral
1903,"India 0% daya tahan resesi se ASIA keren, Indonesia yang 3% ketar ketir 2023 gelap gelap gelap, mindset masyarakat prindapan mereka lebih seneng belanja dipasar dari pada di mall, dangan sangat sensitif harga, ya ada plus minus nya juga",neutral
1904,jeng jeng siapin duit nct! ,neutral
1905," kocak emang, presidennya ingetin resesi indonesia tahun depan eh DPR nya foya2. yha-in ae :(",neutral
1906,Pelaku Usaha Industri Asuransi Sebut Indonesia Mampu Bertahan Jika Ekonomi Global Mengalami Resesi ,positive
1907,"Fwb Oot ya, menurut berita taun 2023 indonesia terancam resesi, Saran dong apa yg harus di lakukan buat bertahan,",neutral
1908,Menkeu Sri Mulyani: Resiko Resesi Indonesia Hanya 3% ,neutral
1909,presiden : 2023 kita akan resesi ekonomi Dpr indonesia : ngeluarin duit 1.5M ah buat beli tv,negative
1910,"Ancaman resesi di tahun 2023 ramai diperbincangkan. Lalu apa itu resesi & bagaimana tips menghadapinya Slide postingan ini sampai akhir, lalu / / / agar teman-temanmu juga bisa lebih aware dalam menghadapinya nanti.   ",neutral
1911,Indonesia Ajak Parlemen P20 Antisipasi Resesi Ekonomi      . ,neutral
1912,indonesia katanya resesi 2023 bingung mau ngonser apa nabung ,negative
1913,"Daftar Negara yang Dibayangi Resesi 2023, Ada Indonesia ",neutral
1914,"Daftar Negara yang Terancam Resesi 2023, Indonesia Termasuk -   ",neutral
1915,"Kemungkinan kecil Indonesia jatuh ke dalam resesi ekonomi, berikut alasannya. ",neutral
1916,"Ancaman resesi yang menghantui Indonesia, apakah dampaknya benar-benar mengerikan Trus harus gimana untuk menghadapi resesi ini Besok, kita akan bahas sama-sama ya ladies...",neutral
1917,Blm siap kalo beneran resesi Indonesia harus bener2 nabung buat bekel ,neutral
1918,"Ucap Ekonom CORE : Indonesia mengalami pertumbuhan yang baik, dan masih jauh dari kata resesi.  Ekonomi Tertinggi G20 ",positive
1919,Jika melihat tren positif pertumbuhan ekonomi Indonesia maka kita yakin kalau Indonesia jauh dari jurang resesi.  Ekonomi Tertinggi G20 ,positive
1920,"Begini Cara Indonesia Hadapi Ancaman Resesi, Simak! ",neutral
1921,Indonesia masih jauh dari resesi  Ekonomi Tertinggi G20 ,positive
1922,Indonesia optimis jauh dari resesi  Ekonomi Tertinggi G20 ,positive
1923,"Ekonomi Tertinggi G20, menurut ekonom, ekonomi Indonesia membaik, masih jauh dari resesi  ",positive
